driver_id,name,city,signup_date,time,rating
1666,Driver_1666,Montreal,2022/08/06,7:26:00 PM,4.5
1667,Driver_1667,Vancouver,2021/04/28,7:27:00 AM,4
1668,Driver_1668,Toronto,2022/09/18,7:21:00 PM,4.2
1669,Driver_1669,Calgary,2022/03/09,5:00:00 AM,4.9
1670,Driver_1670,Los Angeles,2022/12/08,8:16:00 AM,4.8
1671,Driver_1671,Vancouver,2022/05/24,10:13:00 AM,4.4
1672,Driver_1672,Ottawa,2021/01/04,8:12:00 PM,4.3
1673,Driver_1673,Toronto,2022/12/14,4:13:00 AM,4.3
1674,Driver_1674,Los Angeles,2021/04/09,9:08:00 AM,4
1675,Driver_1675,Calgary,2022/09/10,7:55:00 PM,5
1676,Driver_1676,Boston,2022/10/30,10:15:00 AM,4.3
1677,Driver_1677,Boston,2023/02/08,12:18:00 PM,5
1678,Driver_1678,San Francisco,2022/05/17,1:17:00 PM,5
1679,Driver_1679,San Francisco,2022/06/09,4:25:00 PM,5
1680,Driver_1680,Calgary,2023/06/17,6:55:00 PM,4.3
1681,Driver_1681,Chicago,2023/05/30,11:18:00 AM,4.7
1682,Driver_1682,Vancouver,2022/06/18,11:32:00 PM,4.5
1683,Driver_1683,New York,2021/03/13,8:52:00 AM,4
1684,Driver_1684,Toronto,2023/08/31,5:39:00 PM,4.7
1685,Driver_1685,Vancouver,2021/01/26,7:00:00 AM,3.9
1686,Driver_1686,Toronto,2021/09/03,10:03:00 AM,5
1687,Driver_1687,Vancouver,2022/12/11,4:13:00 AM,4.3
1688,Driver_1688,New York,2022/10/27,1:30:00 PM,4.6
1689,Driver_1689,Boston,2023/12/06,4:33:00 PM,4.6
1690,Driver_1690,Chicago,2023/10/07,5:39:00 PM,4.4
1691,Driver_1691,San Francisco,2021/09/04,11:06:00 PM,4.8
1692,Driver_1692,San Francisco,2021/05/25,11:58:00 PM,4.3
1693,Driver_1693,Los Angeles,2022/01/24,11:11:00 PM,4.9
1694,Driver_1694,Toronto,2022/08/01,3:20:00 PM,3.8
1695,Driver_1695,Chicago,2021/03/22,10:46:00 AM,4.6
1696,Driver_1696,Montreal,2023/08/30,8:13:00 PM,5
1697,Driver_1697,San Francisco,2023/12/23,1:03:00 PM,4
1698,Driver_1698,Boston,2022/10/29,6:53:00 PM,4.2
1699,Driver_1699,Toronto,2023/12/30,3:45:00 AM,4.8
1700,Driver_1700,Toronto,2021/01/02,4:30:00 PM,4.6
1701,Driver_1701,Boston,2023/01/11,4:38:00 PM,4.7
1702,Driver_1702,Toronto,2021/07/26,3:24:00 AM,4.7
1703,Driver_1703,Ottawa,2021/12/18,9:00:00 AM,4.8
1704,Driver_1704,Calgary,2023/11/23,7:35:00 AM,5
1705,Driver_1705,Vancouver,2021/01/15,10:14:00 AM,4.7
1706,Driver_1706,New York,2023/12/17,1:44:00 PM,4.4
1707,Driver_1707,Los Angeles,2021/07/07,8:03:00 AM,4.8
1708,Driver_1708,Montreal,2023/12/15,3:21:00 AM,5
1709,Driver_1709,Chicago,2023/01/13,1:57:00 AM,4.4
1710,Driver_1710,Toronto,2021/12/22,3:45:00 PM,4
1711,Driver_1711,Montreal,2021/05/19,6:30:00 PM,5
1712,Driver_1712,Toronto,2021/06/10,7:37:00 AM,4.4
1713,Driver_1713,Los Angeles,2022/07/25,11:41:00 PM,3.4
1714,Driver_1714,San Francisco,2021/08/02,12:33:00 AM,4.9
1715,Driver_1715,Montreal,2021/07/26,8:03:00 PM,4.2
1716,Driver_1716,Chicago,2021/04/17,6:34:00 AM,4.5
1717,Driver_1717,Calgary,2023/05/26,1:01:00 AM,4.7
1718,Driver_1718,New York,2023/08/07,2:21:00 AM,4.6
1719,Driver_1719,Chicago,2022/11/15,4:05:00 PM,4.9
1720,Driver_1720,Los Angeles,2021/11/27,11:16:00 PM,4.3
1721,Driver_1721,Chicago,2022/10/02,1:39:00 PM,4.8
1722,Driver_1722,Ottawa,2023/12/03,1:02:00 PM,4.4
1723,Driver_1723,Vancouver,2021/12/04,11:28:00 AM,4.9
1724,Driver_1724,Toronto,2021/06/06,1:36:00 AM,4.8
1725,Driver_1725,Chicago,2021/07/11,7:38:00 AM,4
1726,Driver_1726,Ottawa,2022/08/20,1:44:00 PM,5
1727,Driver_1727,Los Angeles,2022/10/30,12:46:00 AM,4.2
1728,Driver_1728,Los Angeles,2021/08/06,5:14:00 AM,4.9
1729,Driver_1729,Boston,2022/03/07,6:06:00 AM,4.7
1730,Driver_1730,Toronto,2022/01/21,12:20:00 PM,5
1731,Driver_1731,Calgary,2023/07/23,2:52:00 PM,4.4
1732,Driver_1732,Ottawa,2023/08/02,8:42:00 PM,4.3
1733,Driver_1733,San Francisco,2023/12/09,2:48:00 PM,4.5
1734,Driver_1734,New York,2023/10/20,7:07:00 PM,4.3
1735,Driver_1735,San Francisco,2021/11/16,3:34:00 AM,4.9
1736,Driver_1736,Calgary,2023/08/01,7:52:00 PM,3.7
1737,Driver_1737,Calgary,2021/10/21,1:15:00 AM,4
1738,Driver_1738,Montreal,2022/04/05,2:36:00 AM,4
1739,Driver_1739,New York,2022/01/07,7:16:00 PM,5
1740,Driver_1740,Vancouver,2022/08/23,10:51:00 AM,5
1741,Driver_1741,Toronto,2022/01/10,12:10:00 PM,4.4
1742,Driver_1742,Vancouver,2023/09/19,5:26:00 AM,4.4
1743,Driver_1743,Ottawa,2021/04/21,7:31:00 AM,4.5
1744,Driver_1744,Calgary,2021/01/19,5:53:00 PM,5
1745,Driver_1745,Los Angeles,2022/05/07,2:57:00 PM,4
1746,Driver_1746,Chicago,2022/08/24,10:22:00 PM,4.6
1747,Driver_1747,Ottawa,2022/10/16,6:55:00 PM,5
1748,Driver_1748,Los Angeles,2023/04/29,5:38:00 PM,4.8
1749,Driver_1749,Chicago,2023/01/02,4:41:00 PM,4.6
1750,Driver_1750,Toronto,2021/01/26,10:13:00 PM,5
1751,Driver_1751,Ottawa,2021/04/15,9:47:00 PM,3.1
1752,Driver_1752,New York,2022/02/12,6:58:00 AM,4.8
1753,Driver_1753,Boston,2021/03/03,8:51:00 PM,4.2
1754,Driver_1754,New York,2022/09/11,5:35:00 AM,3.6
1755,Driver_1755,Calgary,2022/03/22,1:02:00 AM,4.8
1756,Driver_1756,Calgary,2022/10/08,8:25:00 AM,5
1757,Driver_1757,Montreal,2023/12/27,5:23:00 AM,4.4
1758,Driver_1758,Montreal,2021/05/09,1:07:00 AM,5
1759,Driver_1759,Calgary,2023/04/16,5:14:00 AM,5
1760,Driver_1760,Ottawa,2021/08/26,4:20:00 AM,5
1761,Driver_1761,San Francisco,2021/05/10,8:43:00 PM,5
1762,Driver_1762,San Francisco,2021/05/03,6:08:00 PM,4.9
1763,Driver_1763,Calgary,2021/11/12,3:45:00 PM,4.5
1764,Driver_1764,Chicago,2023/04/14,6:04:00 AM,3.7
1765,Driver_1765,Los Angeles,2022/08/30,11:31:00 PM,4.4
1766,Driver_1766,Ottawa,2023/09/13,8:12:00 AM,4.1
1767,Driver_1767,Toronto,2022/04/27,7:57:00 PM,5
1768,Driver_1768,Montreal,2022/01/06,5:02:00 PM,4.4
1769,Driver_1769,New York,2022/01/15,6:51:00 PM,4.6
1770,Driver_1770,Toronto,2022/11/06,10:43:00 PM,4.8
1771,Driver_1771,Toronto,2022/12/06,6:55:00 AM,4.5
1772,Driver_1772,Ottawa,2023/08/04,6:55:00 PM,5
1773,Driver_1773,New York,2022/04/26,11:10:00 AM,4.2
1774,Driver_1774,Chicago,2021/07/05,1:09:00 PM,4.6
1775,Driver_1775,New York,2021/08/02,3:37:00 AM,4.1
1776,Driver_1776,New York,2021/09/12,12:07:00 PM,3.8
1777,Driver_1777,Vancouver,2022/06/23,2:06:00 PM,4.2
1778,Driver_1778,Calgary,2023/03/15,11:27:00 AM,4.5
1779,Driver_1779,San Francisco,2021/09/17,8:49:00 AM,4.3
1780,Driver_1780,Los Angeles,2021/07/17,4:18:00 AM,4.2
1781,Driver_1781,San Francisco,2021/07/03,9:28:00 AM,3.8
1782,Driver_1782,New York,2022/06/05,10:06:00 AM,4.5
1783,Driver_1783,Montreal,2022/02/27,12:10:00 PM,3.7
1784,Driver_1784,Calgary,2021/04/10,5:19:00 AM,4.9
1785,Driver_1785,San Francisco,2023/06/15,7:07:00 PM,4.5
1786,Driver_1786,Toronto,2023/02/10,5:43:00 PM,3.8
1787,Driver_1787,Vancouver,2023/03/05,11:19:00 AM,4.3
1788,Driver_1788,Los Angeles,2021/03/28,2:55:00 AM,4.1
1789,Driver_1789,Vancouver,2023/05/31,3:02:00 PM,4.7
1790,Driver_1790,Chicago,2022/07/26,4:23:00 AM,5
1791,Driver_1791,Chicago,2022/02/01,7:25:00 AM,3.6
1792,Driver_1792,Toronto,2023/06/11,1:00:00 PM,4.6
1793,Driver_1793,Toronto,2021/12/21,7:32:00 PM,4.4
1794,Driver_1794,Calgary,2021/01/04,11:45:00 PM,4.8
1795,Driver_1795,New York,2021/01/20,2:07:00 AM,4.6
1796,Driver_1796,Boston,2021/03/13,10:18:00 AM,4.1
1797,Driver_1797,Vancouver,2022/07/20,10:01:00 AM,4.3
1798,Driver_1798,Montreal,2021/08/22,3:33:00 AM,4.1
1799,Driver_1799,Chicago,2021/02/24,10:26:00 PM,5
1800,Driver_1800,Calgary,2023/10/16,2:23:00 PM,4.5
1801,Driver_1801,Montreal,2021/12/15,6:32:00 PM,5
1802,Driver_1802,Los Angeles,2022/01/21,3:55:00 PM,4.5
1803,Driver_1803,Montreal,2022/05/13,12:02:00 AM,4.1
1804,Driver_1804,San Francisco,2021/05/01,11:50:00 PM,3.7
1805,Driver_1805,Ottawa,2022/08/03,3:17:00 AM,3.6
1806,Driver_1806,Toronto,2023/02/19,9:26:00 PM,3.7
1807,Driver_1807,New York,2021/10/06,2:26:00 PM,4.6
1808,Driver_1808,Boston,2023/03/13,5:27:00 AM,4.8
1809,Driver_1809,New York,2022/09/15,7:33:00 PM,3.7
1810,Driver_1810,Toronto,2022/12/24,11:58:00 AM,4.9
1811,Driver_1811,San Francisco,2022/04/28,3:39:00 PM,4.3
1812,Driver_1812,Los Angeles,2021/05/15,4:41:00 AM,4.6
1813,Driver_1813,Calgary,2022/12/11,12:43:00 PM,5
1814,Driver_1814,New York,2022/07/28,2:18:00 AM,4.9
1815,Driver_1815,Boston,2022/03/29,11:27:00 PM,4.4
1816,Driver_1816,Ottawa,2022/04/18,2:33:00 AM,4.1
1817,Driver_1817,Ottawa,2022/01/12,8:11:00 PM,3.4
1818,Driver_1818,Vancouver,2022/07/27,2:14:00 AM,4.1
1819,Driver_1819,Ottawa,2023/02/06,9:49:00 AM,4.4
1820,Driver_1820,Boston,2023/04/30,1:12:00 AM,4
1821,Driver_1821,Boston,2021/08/22,9:31:00 PM,4.4
1822,Driver_1822,New York,2022/09/29,11:15:00 PM,4.5
1823,Driver_1823,New York,2021/12/28,10:47:00 PM,4.4
1824,Driver_1824,Calgary,2022/06/23,3:36:00 AM,4.2
1825,Driver_1825,New York,2022/06/05,10:21:00 AM,4.6
1826,Driver_1826,New York,2023/10/19,2:03:00 AM,4.7
1827,Driver_1827,Montreal,2022/04/23,4:49:00 PM,4
1828,Driver_1828,Toronto,2021/11/15,6:12:00 PM,5
1829,Driver_1829,Calgary,2022/01/05,11:31:00 PM,4.5
1830,Driver_1830,Montreal,2023/02/04,8:09:00 AM,4.5
1831,Driver_1831,New York,2021/08/10,4:04:00 AM,4.9
1832,Driver_1832,San Francisco,2021/05/25,12:17:00 PM,4.6
1833,Driver_1833,New York,2021/12/26,1:55:00 PM,5
1834,Driver_1834,Calgary,2022/10/04,3:52:00 PM,4.6
1835,Driver_1835,Los Angeles,2022/12/14,4:33:00 AM,4.2
1836,Driver_1836,Toronto,2023/06/22,4:41:00 AM,4.7
1837,Driver_1837,Toronto,2023/02/25,3:42:00 AM,3.9
1838,Driver_1838,Chicago,2023/09/17,9:07:00 PM,4.6
1839,Driver_1839,Montreal,2021/04/27,5:52:00 AM,4.5
1840,Driver_1840,Ottawa,2023/06/02,1:53:00 AM,4.4
1841,Driver_1841,New York,2022/11/07,5:20:00 PM,4.4
1842,Driver_1842,Chicago,2022/01/03,7:29:00 PM,3.6
1843,Driver_1843,San Francisco,2022/02/10,10:26:00 AM,4.2
1844,Driver_1844,Los Angeles,2022/09/03,10:20:00 AM,4.5
1845,Driver_1845,Los Angeles,2022/05/10,2:03:00 AM,4.6
1846,Driver_1846,Vancouver,2022/02/27,11:14:00 AM,4
1847,Driver_1847,Boston,2021/04/27,12:32:00 AM,5
1848,Driver_1848,Boston,2021/07/31,10:37:00 AM,4.1
1849,Driver_1849,Ottawa,2021/06/19,6:48:00 AM,5
1850,Driver_1850,Chicago,2021/06/14,3:12:00 AM,4.7
1851,Driver_1851,Chicago,2022/11/30,9:03:00 AM,4.2
1852,Driver_1852,Vancouver,2022/05/03,8:00:00 PM,5
1853,Driver_1853,Montreal,2021/07/07,1:23:00 PM,3.9
1854,Driver_1854,Calgary,2022/07/11,1:55:00 PM,5
1855,Driver_1855,Boston,2022/12/04,12:41:00 AM,5
1856,Driver_1856,San Francisco,2022/12/21,6:48:00 PM,4.2
1857,Driver_1857,San Francisco,2021/07/06,6:42:00 AM,5
1858,Driver_1858,Toronto,2021/09/02,8:19:00 PM,4.4
1859,Driver_1859,San Francisco,2023/12/31,5:17:00 PM,4.6
1860,Driver_1860,Ottawa,2021/03/04,3:36:00 PM,4.6
1861,Driver_1861,Boston,2022/05/25,5:02:00 AM,4.4
1862,Driver_1862,Chicago,2021/05/22,4:39:00 PM,4.9
1863,Driver_1863,Boston,2022/07/07,3:03:00 PM,4.9
1864,Driver_1864,Montreal,2023/03/09,3:09:00 PM,3.6
1865,Driver_1865,New York,2023/11/18,11:13:00 PM,5
1866,Driver_1866,San Francisco,2022/02/09,3:43:00 AM,3.7
1867,Driver_1867,Chicago,2021/02/18,6:49:00 AM,5
1868,Driver_1868,Montreal,2022/12/04,11:16:00 AM,5
1869,Driver_1869,Calgary,2023/05/05,1:59:00 PM,4
1870,Driver_1870,Boston,2021/05/28,3:36:00 AM,4.3
1871,Driver_1871,Vancouver,2021/06/08,7:22:00 AM,3.9
1872,Driver_1872,Chicago,2021/07/08,4:06:00 PM,4.4
1873,Driver_1873,New York,2021/04/06,7:11:00 PM,4.3
1874,Driver_1874,Boston,2021/07/23,1:25:00 AM,4.9
1875,Driver_1875,Boston,2022/09/15,6:46:00 AM,5
1876,Driver_1876,Los Angeles,2023/12/03,2:34:00 AM,5
1877,Driver_1877,Toronto,2023/06/24,2:36:00 PM,4.2
1878,Driver_1878,Ottawa,2022/02/07,1:31:00 AM,4.4
1879,Driver_1879,Toronto,2021/02/03,8:46:00 PM,3.7
1880,Driver_1880,Toronto,2021/11/04,4:40:00 AM,4.1
1881,Driver_1881,Vancouver,2021/07/20,1:41:00 AM,5
1882,Driver_1882,Toronto,2022/05/31,1:04:00 AM,5
1883,Driver_1883,Toronto,2021/03/08,7:50:00 AM,3.9
1884,Driver_1884,Vancouver,2021/03/20,3:54:00 PM,4.2
1885,Driver_1885,Chicago,2023/06/11,11:57:00 AM,4.5
1886,Driver_1886,Montreal,2022/09/06,2:37:00 PM,4.6
1887,Driver_1887,Vancouver,2021/02/15,7:10:00 PM,4.1
1888,Driver_1888,Montreal,2023/11/28,8:01:00 AM,4.7
1889,Driver_1889,Montreal,2021/09/26,10:43:00 AM,4.3
1890,Driver_1890,Los Angeles,2021/11/30,1:11:00 PM,4.5
1891,Driver_1891,Chicago,2022/03/04,4:03:00 AM,4.8
1892,Driver_1892,San Francisco,2022/11/24,8:30:00 PM,4.5
1893,Driver_1893,Chicago,2021/02/23,7:49:00 PM,4.3
1894,Driver_1894,Ottawa,2023/08/20,8:34:00 PM,4.4
1895,Driver_1895,Ottawa,2022/01/17,7:31:00 PM,4.5
1896,Driver_1896,San Francisco,2023/02/15,12:01:00 AM,4.3
1897,Driver_1897,Montreal,2023/05/06,11:09:00 AM,4.4
1898,Driver_1898,Vancouver,2021/04/05,5:27:00 PM,5
1899,Driver_1899,Toronto,2022/03/11,2:48:00 PM,4.8
1900,Driver_1900,Montreal,2021/08/02,4:31:00 AM,4.4
1901,Driver_1901,Montreal,2021/11/06,8:19:00 PM,4.8
1902,Driver_1902,Calgary,2022/01/23,12:54:00 AM,4.3
1903,Driver_1903,Calgary,2021/01/31,8:07:00 AM,5
1904,Driver_1904,Montreal,2022/07/12,8:40:00 PM,4.7
1905,Driver_1905,Vancouver,2023/04/26,9:05:00 PM,4.4
1906,Driver_1906,Vancouver,2022/06/19,10:31:00 AM,4.7
1907,Driver_1907,Ottawa,2023/02/20,10:34:00 AM,3.7
1908,Driver_1908,Los Angeles,2022/08/27,7:54:00 AM,3.9
1909,Driver_1909,San Francisco,2021/10/07,8:01:00 AM,3.9
1910,Driver_1910,New York,2022/05/11,8:37:00 AM,4.6
1911,Driver_1911,Ottawa,2021/12/07,5:39:00 AM,5
1912,Driver_1912,New York,2022/03/13,9:55:00 AM,5
1913,Driver_1913,New York,2023/01/03,5:40:00 PM,4.8
1914,Driver_1914,Calgary,2022/07/10,6:03:00 AM,4.8
1915,Driver_1915,Ottawa,2021/12/28,2:00:00 PM,3.6
1916,Driver_1916,Chicago,2021/06/05,1:16:00 PM,4.2
1917,Driver_1917,Boston,2023/10/18,9:40:00 AM,4.1
1918,Driver_1918,Boston,2022/02/19,12:50:00 AM,4.2
1919,Driver_1919,Calgary,2021/03/28,8:25:00 PM,4.4
1920,Driver_1920,Boston,2023/06/14,7:21:00 AM,4.3
1921,Driver_1921,Montreal,2022/07/06,4:04:00 AM,3.5
1922,Driver_1922,Chicago,2021/10/01,1:29:00 PM,4.9
1923,Driver_1923,Boston,2023/07/10,10:43:00 AM,4
1924,Driver_1924,Los Angeles,2023/12/20,5:24:00 PM,4.6
1925,Driver_1925,Los Angeles,2023/07/08,11:02:00 PM,5
1926,Driver_1926,New York,2023/12/29,6:37:00 PM,4
1927,Driver_1927,Los Angeles,2023/06/01,7:34:00 PM,3.2
1928,Driver_1928,Ottawa,2021/08/09,5:57:00 PM,4.4
1929,Driver_1929,Ottawa,2021/10/20,9:51:00 AM,5
1930,Driver_1930,Vancouver,2023/04/23,3:52:00 AM,5
1931,Driver_1931,San Francisco,2021/09/30,5:13:00 PM,3.9
1932,Driver_1932,Vancouver,2021/02/28,11:23:00 PM,4.7
1933,Driver_1933,Toronto,2021/03/29,6:05:00 AM,4.3
1934,Driver_1934,Boston,2023/07/24,3:36:00 PM,4.4
1935,Driver_1935,Boston,2021/01/31,10:58:00 PM,5
1936,Driver_1936,Calgary,2023/01/13,12:43:00 PM,3.7
1937,Driver_1937,New York,2022/05/31,7:56:00 AM,4.6
1938,Driver_1938,Ottawa,2021/11/09,11:08:00 PM,4.7
1939,Driver_1939,Chicago,2022/06/14,8:25:00 AM,5
1940,Driver_1940,Chicago,2022/05/18,4:15:00 PM,4.5
1941,Driver_1941,New York,2021/02/04,12:58:00 AM,4.7
1942,Driver_1942,Chicago,2023/07/01,6:22:00 AM,4.3
1943,Driver_1943,Chicago,2021/06/22,7:25:00 AM,4.6
1944,Driver_1944,Calgary,2022/07/21,8:04:00 PM,4.3
1945,Driver_1945,Toronto,2022/08/04,8:28:00 AM,4.8
1946,Driver_1946,Montreal,2023/06/30,8:17:00 AM,4.3
1947,Driver_1947,Toronto,2022/06/07,7:54:00 PM,4.7
1948,Driver_1948,San Francisco,2022/05/17,3:31:00 AM,4.5
1949,Driver_1949,Chicago,2021/09/02,4:10:00 PM,5
1950,Driver_1950,Montreal,2023/09/21,1:33:00 AM,4.5
1951,Driver_1951,Vancouver,2023/10/06,11:11:00 AM,3.6
1952,Driver_1952,Los Angeles,2021/09/28,2:44:00 PM,5
1953,Driver_1953,Calgary,2023/12/14,9:48:00 AM,4
1954,Driver_1954,Ottawa,2022/07/09,7:25:00 AM,4.2
1955,Driver_1955,Boston,2023/10/31,8:49:00 PM,4.2
1956,Driver_1956,Ottawa,2021/09/30,9:34:00 AM,5
1957,Driver_1957,Montreal,2022/04/22,3:11:00 PM,3.4
1958,Driver_1958,San Francisco,2021/07/17,7:53:00 PM,5
1959,Driver_1959,Chicago,2021/01/03,7:01:00 PM,5
1960,Driver_1960,Ottawa,2022/09/01,7:57:00 AM,4.6
1961,Driver_1961,Ottawa,2021/02/20,7:18:00 AM,4.5
1962,Driver_1962,Chicago,2023/07/25,6:40:00 PM,4.6
1963,Driver_1963,Los Angeles,2023/08/08,5:56:00 PM,4.8
1964,Driver_1964,Boston,2023/09/21,3:45:00 PM,4.8
1965,Driver_1965,Ottawa,2021/06/11,5:30:00 PM,4.8
1966,Driver_1966,Vancouver,2021/08/07,11:33:00 AM,4.5
1967,Driver_1967,Los Angeles,2021/05/01,8:50:00 PM,4.4
1968,Driver_1968,Boston,2022/06/23,6:01:00 PM,4.4
1969,Driver_1969,Los Angeles,2021/09/18,7:17:00 PM,4.4
1970,Driver_1970,Toronto,2023/11/07,8:19:00 PM,5
1971,Driver_1971,Los Angeles,2022/11/25,7:34:00 PM,4.8
1972,Driver_1972,New York,2022/02/16,11:50:00 PM,3
1973,Driver_1973,Boston,2022/01/23,3:33:00 PM,4.8
1974,Driver_1974,Toronto,2022/06/29,10:53:00 AM,4.6
1975,Driver_1975,San Francisco,2021/06/17,7:49:00 PM,4.5
1976,Driver_1976,New York,2021/03/16,7:04:00 PM,4.3
1977,Driver_1977,Montreal,2022/11/12,6:01:00 PM,5
1978,Driver_1978,Montreal,2021/09/16,9:32:00 AM,5
1979,Driver_1979,Montreal,2023/02/05,11:25:00 PM,4.1
1980,Driver_1980,Montreal,2022/06/30,2:50:00 PM,4.7
1981,Driver_1981,Calgary,2022/08/07,1:58:00 AM,4
1982,Driver_1982,Toronto,2023/01/15,8:39:00 PM,3.8
1983,Driver_1983,Ottawa,2023/10/09,5:54:00 AM,4.2
1984,Driver_1984,Boston,2021/09/10,4:16:00 PM,4.9
1985,Driver_1985,Vancouver,2021/04/25,12:05:00 PM,5
1986,Driver_1986,New York,2022/04/04,2:59:00 AM,4.8
1987,Driver_1987,New York,2022/05/11,2:37:00 AM,4.9
1988,Driver_1988,San Francisco,2021/06/12,4:25:00 PM,4.8
1989,Driver_1989,Toronto,2022/06/15,11:32:00 PM,4.2
1990,Driver_1990,Chicago,2022/08/07,6:05:00 AM,4.7
1991,Driver_1991,Chicago,2021/04/27,12:17:00 PM,4.9
1992,Driver_1992,Calgary,2021/05/25,3:11:00 PM,4.9
1993,Driver_1993,Los Angeles,2023/07/12,7:03:00 PM,5
1994,Driver_1994,Ottawa,2023/01/20,9:43:00 PM,4.9
1995,Driver_1995,New York,2022/11/02,12:53:00 AM,4.7
1996,Driver_1996,Chicago,2023/08/02,10:26:00 AM,5
1997,Driver_1997,Montreal,2021/09/02,1:15:00 AM,4.5
1998,Driver_1998,New York,2021/06/07,7:09:00 AM,4.1
1999,Driver_1999,Los Angeles,2021/11/16,7:28:00 AM,4.4
2000,Driver_2000,Boston,2022/09/28,7:03:00 PM,4.1
