payment_id,ride_id,amount,method,paid_date,time
640,640,28.58,cash,2021/09/28,3:48:00 AM
642,642,74.71,paypal,2023/06/20,5:21:00 AM
643,643,52.3,cash,2022/10/13,8:38:00 PM
644,644,32.08,cash,2024/10/21,8:54:00 AM
645,645,17.5,cash,2021/07/25,6:55:00 PM
646,646,49.98,paypal,2023/08/29,7:21:00 PM
647,647,11.03,card,2023/11/11,6:20:00 PM
648,648,48.8,paypal,2023/09/07,12:48:00 AM
649,649,49.65,voucher,2021/01/10,4:01:00 AM
650,650,43.72,cash,2021/09/10,4:00:00 AM
651,651,25.44,card,2024/12/29,9:07:00 AM
652,652,34.85,cash,2023/05/07,12:15:00 PM
653,653,44.49,cash,2023/08/06,5:41:00 PM
654,654,13.35,card,2022/08/07,5:41:00 AM
655,655,11.52,cash,2024/04/02,12:40:00 AM
656,656,48.96,paypal,2022/07/25,11:33:00 AM
659,659,74.23,voucher,2021/08/25,1:26:00 PM
660,660,42.35,card,2022/12/22,5:19:00 AM
661,661,43.01,cash,2021/07/21,12:04:00 AM
662,662,16.5,voucher,2024/03/08,6:35:00 PM
663,663,44.15,voucher,2022/10/01,2:07:00 AM
664,664,43.44,card,2022/12/06,8:48:00 PM
665,665,13.16,paypal,2023/08/07,2:25:00 AM
666,666,30.23,card,2024/02/15,7:27:00 AM
667,667,8.53,paypal,2022/09/14,3:55:00 AM
670,670,48.61,cash,2021/11/07,11:04:00 PM
674,674,26.39,card,2021/12/05,6:27:00 AM
675,675,37.34,voucher,2022/05/15,7:38:00 AM
676,676,57.14,paypal,2023/04/20,3:11:00 AM
677,677,41.92,cash,2024/11/12,11:13:00 AM
679,679,64.55,cash,2023/08/04,12:48:00 PM
680,680,69.46,cash,2024/11/23,1:34:00 AM
681,681,54.83,paypal,2023/04/10,11:11:00 AM
682,682,17.18,cash,2024/12/23,9:26:00 PM
683,683,39.68,voucher,2023/06/08,10:23:00 AM
684,684,18.36,cash,2022/01/21,3:51:00 AM
685,685,25.54,cash,2021/12/17,9:49:00 AM
686,686,37.8,voucher,2022/09/21,5:18:00 PM
687,687,73.19,card,2021/09/21,11:04:00 AM
688,688,25.74,cash,2023/06/14,4:52:00 AM
689,689,36.48,cash,2023/08/25,8:27:00 AM
692,692,63.28,paypal,2023/08/04,11:44:00 PM
693,693,71,paypal,2023/04/11,11:15:00 AM
694,694,41.46,voucher,2024/10/06,2:49:00 PM
695,695,18.24,cash,2024/05/06,5:32:00 PM
696,696,74.24,voucher,2023/01/21,8:33:00 PM
697,697,32.63,voucher,2022/07/01,8:32:00 AM
699,699,70.33,paypal,2024/02/19,7:19:00 AM
700,700,55.08,cash,2022/07/23,4:57:00 AM
701,701,61.6,paypal,2023/01/05,12:03:00 PM
702,702,62.26,card,2022/04/29,9:36:00 PM
703,703,37.85,cash,2022/01/22,7:55:00 AM
704,704,48.11,voucher,2023/11/24,9:32:00 PM
705,705,41.46,paypal,2023/03/10,3:32:00 AM
708,708,61.21,cash,2023/12/12,2:48:00 AM
709,709,56.22,paypal,2024/01/25,7:53:00 PM
710,710,76.2,card,2022/04/12,1:33:00 AM
711,711,50.81,paypal,2024/04/09,1:19:00 AM
713,713,55.81,voucher,2023/12/23,8:37:00 AM
714,714,12.91,card,2021/11/07,6:35:00 AM
715,715,29.41,card,2023/04/15,9:53:00 AM
716,716,48.45,paypal,2022/09/13,9:37:00 AM
717,717,36.23,card,2022/04/04,6:26:00 PM
718,718,69.85,paypal,2024/11/06,9:56:00 PM
719,719,51.8,cash,2024/01/10,7:28:00 PM
720,720,31.04,voucher,2023/09/23,3:18:00 AM
721,721,63.26,card,2024/03/04,6:35:00 PM
722,722,41.98,voucher,2022/02/28,1:41:00 AM
723,723,43.62,cash,2022/09/25,11:03:00 PM
724,724,83.51,paypal,2021/12/27,1:10:00 PM
726,726,27.85,card,2022/09/16,9:38:00 AM
728,728,10.69,cash,2023/09/23,9:54:00 PM
730,730,11.38,card,2021/04/02,6:01:00 AM
731,731,35.46,card,2023/08/04,12:40:00 AM
732,732,20.44,voucher,2022/07/31,10:35:00 AM
733,733,17.22,voucher,2023/10/06,3:33:00 PM
734,734,12.36,cash,2021/03/08,8:44:00 PM
735,735,32.38,cash,2022/04/04,5:57:00 PM
737,737,5.14,voucher,2022/03/20,6:02:00 AM
738,738,84,voucher,2023/09/07,4:18:00 PM
739,739,60.28,card,2021/11/25,9:11:00 AM
741,741,48.8,cash,2022/05/05,4:59:00 AM
742,742,39.03,paypal,2024/06/13,4:57:00 PM
744,744,23.33,voucher,2021/07/23,4:01:00 PM
745,745,10.78,voucher,2022/08/05,5:51:00 PM
746,746,24.28,card,2023/02/12,4:10:00 AM
748,748,35.73,cash,2022/01/17,2:15:00 AM
749,749,6.35,voucher,2022/08/07,4:18:00 AM
750,750,32.47,paypal,2024/12/29,5:05:00 PM
751,751,8.23,paypal,2023/06/09,4:27:00 PM
753,753,58.22,card,2024/10/07,2:50:00 AM
754,754,79.67,voucher,2022/02/14,9:52:00 PM
756,756,48.62,cash,2023/01/07,11:45:00 AM
758,758,16.28,cash,2023/01/30,11:37:00 AM
759,759,32.99,card,2023/01/15,6:25:00 AM
760,760,11.61,cash,2022/02/07,12:01:00 PM
761,761,31.95,voucher,2022/09/06,8:21:00 AM
762,762,53.44,voucher,2021/10/18,6:48:00 AM
763,763,42.81,paypal,2024/01/25,11:26:00 PM
764,764,31.58,voucher,2021/10/11,8:20:00 AM
766,766,6.51,cash,2021/11/27,12:39:00 AM
767,767,77.68,voucher,2023/08/03,5:07:00 PM
769,769,63.12,card,2024/12/09,12:00:00 PM
770,770,25.5,cash,2023/05/07,3:58:00 AM
772,772,61.12,card,2024/01/31,7:48:00 PM
773,773,25.59,card,2021/11/13,1:02:00 PM
775,775,28.15,card,2021/03/23,9:21:00 AM
776,776,24.37,voucher,2023/02/22,1:35:00 AM
777,777,46.51,paypal,2023/01/05,4:58:00 PM
778,778,64.29,cash,2021/01/29,7:15:00 PM
779,779,57.22,card,2021/09/17,11:04:00 AM
780,780,71.83,voucher,2024/12/09,11:45:00 AM
781,781,4.09,cash,2022/09/21,10:50:00 PM
782,782,5.16,cash,2024/05/20,5:45:00 PM
783,783,27.76,card,2023/07/14,9:05:00 AM
784,784,32.76,card,2023/12/22,9:33:00 PM
787,787,78.65,paypal,2022/03/15,6:46:00 AM
789,789,38.74,cash,2021/07/23,4:17:00 AM
790,790,69.53,paypal,2023/10/09,5:30:00 AM
791,791,66.86,cash,2022/06/12,8:03:00 AM
792,792,64.21,voucher,2022/12/01,6:34:00 PM
793,793,8.08,paypal,2023/04/06,12:06:00 AM
794,794,27.74,card,2022/09/10,7:50:00 PM
795,795,42.65,paypal,2023/02/18,2:50:00 PM
796,796,35.02,cash,2023/01/21,11:45:00 AM
797,797,74.88,voucher,2022/08/21,5:22:00 AM
798,798,62.86,paypal,2022/04/21,8:21:00 AM
799,799,70.93,paypal,2021/02/08,2:54:00 AM
800,800,76.85,paypal,2022/02/23,11:04:00 AM
802,802,11.33,cash,2024/07/28,12:06:00 AM
803,803,35.5,paypal,2021/07/25,5:21:00 PM
804,804,54.77,paypal,2022/11/30,11:57:00 AM
805,805,41.45,paypal,2022/09/12,5:25:00 AM
806,806,55.02,voucher,2023/01/01,1:50:00 PM
807,807,81.98,voucher,2022/06/09,11:48:00 AM
808,808,41.94,cash,2021/03/31,8:21:00 AM
809,809,39.36,paypal,2021/08/28,3:21:00 AM
810,810,32.99,paypal,2023/08/09,4:07:00 AM
811,811,12.23,card,2023/04/03,6:40:00 AM
812,812,27.66,paypal,2022/05/10,11:19:00 AM
813,813,48.35,cash,2021/10/29,10:00:00 AM
814,814,52.57,voucher,2023/09/26,9:32:00 PM
815,815,73.35,paypal,2021/03/17,9:44:00 AM
816,816,57.99,cash,2024/09/17,3:48:00 PM
817,817,18.39,cash,2023/06/27,1:44:00 AM
818,818,47.9,voucher,2024/08/05,3:48:00 AM
819,819,72.49,cash,2021/08/26,11:51:00 AM
820,820,16.61,card,2023/03/30,3:03:00 AM
821,821,13.16,paypal,2024/04/11,8:14:00 AM
822,822,58.25,paypal,2022/05/16,1:59:00 AM
823,823,12.37,card,2022/06/08,5:27:00 AM
824,824,33.72,card,2021/09/19,11:01:00 PM
825,825,60.15,cash,2021/12/29,9:36:00 AM
827,827,27.17,card,2021/03/05,12:07:00 PM
828,828,14.29,voucher,2023/04/08,9:37:00 AM
829,829,40.92,cash,2022/04/25,4:38:00 PM
830,830,39.57,paypal,2021/09/04,11:24:00 PM
832,832,50.4,voucher,2023/06/06,8:29:00 AM
833,833,50.05,paypal,2024/02/19,4:30:00 PM
834,834,43.61,paypal,2022/12/15,11:45:00 AM
836,836,13.52,cash,2023/10/19,12:05:00 AM
837,837,37.6,voucher,2024/10/20,2:26:00 AM
839,839,44.98,card,2023/05/03,1:07:00 PM
840,840,5.19,paypal,2022/12/16,9:02:00 PM
841,841,72.54,voucher,2023/06/19,9:17:00 PM
842,842,52.48,voucher,2021/02/25,8:02:00 PM
843,843,77.21,voucher,2023/09/18,6:27:00 PM
844,844,21.09,paypal,2022/05/17,5:33:00 PM
845,845,15.49,paypal,2021/11/11,4:08:00 PM
846,846,22.45,cash,2022/12/04,8:50:00 PM
847,847,61.88,cash,2022/05/13,7:09:00 PM
848,848,6.94,paypal,2023/08/04,9:27:00 AM
849,849,58.65,card,2023/02/25,8:49:00 AM
851,851,34.81,cash,2022/09/13,1:53:00 AM
852,852,44.36,voucher,2023/09/09,9:07:00 PM
853,853,25.88,paypal,2021/08/29,8:42:00 AM
856,856,57.79,cash,2023/06/30,1:31:00 PM
857,857,41.89,voucher,2023/05/10,12:31:00 PM
858,858,31.82,card,2024/12/15,6:33:00 AM
859,859,15.27,paypal,2024/01/14,10:33:00 PM
860,860,45.5,voucher,2022/10/05,8:01:00 PM
862,862,35.07,cash,2022/05/17,3:53:00 PM
863,863,76.42,card,2021/07/17,7:02:00 AM
864,864,17.26,paypal,2022/03/02,11:38:00 AM
865,865,47.95,cash,2023/04/15,7:51:00 PM
866,866,66.25,paypal,2021/03/21,9:34:00 PM
868,868,10.05,cash,2024/12/22,2:18:00 PM
869,869,73.55,paypal,2022/11/12,7:57:00 AM
870,870,30.67,paypal,2024/10/02,9:47:00 PM
871,871,41.12,paypal,2022/02/14,5:09:00 AM
872,872,7.45,voucher,2024/04/14,1:32:00 PM
874,874,18.49,card,2023/10/26,7:12:00 AM
875,875,28.67,paypal,2022/12/05,6:22:00 PM
876,876,12.25,voucher,2023/03/02,7:44:00 PM
877,877,69.75,card,2023/05/19,5:52:00 PM
878,878,76.14,cash,2021/09/29,11:03:00 PM
880,880,71.2,paypal,2022/12/26,7:20:00 PM
881,881,70.51,paypal,2022/01/31,12:56:00 PM
882,882,62.24,card,2023/04/27,7:30:00 AM
883,883,23.43,paypal,2022/10/22,7:11:00 PM
884,884,6.37,card,2021/09/15,6:50:00 AM
887,887,68.67,cash,2023/01/27,8:53:00 AM
889,889,27.06,cash,2021/11/09,4:45:00 PM
890,890,52.74,paypal,2024/12/20,2:33:00 AM
891,891,18.55,cash,2023/05/17,1:58:00 PM
892,892,37.2,paypal,2024/03/05,7:22:00 AM
893,893,35.25,voucher,2022/05/02,11:15:00 PM
894,894,70.59,cash,2024/05/17,3:29:00 PM
895,895,56.22,cash,2023/08/12,10:07:00 AM
896,896,27.39,cash,2022/11/12,12:58:00 AM
897,897,48.23,voucher,2023/01/07,10:35:00 PM
900,900,52.67,paypal,2022/07/15,1:42:00 AM
901,901,36.42,voucher,2022/08/20,3:33:00 AM
902,902,68.82,card,2024/04/30,7:01:00 AM
903,903,61.11,voucher,2024/03/23,10:42:00 AM
904,904,50.52,paypal,2024/09/30,8:21:00 AM
907,907,31.47,paypal,2022/03/25,7:54:00 AM
909,909,26.17,cash,2022/01/10,5:42:00 PM
910,910,18.99,card,2023/12/03,4:46:00 PM
911,911,80.47,card,2022/02/10,1:51:00 AM
912,912,46.04,card,2024/07/03,9:46:00 PM
913,913,45.63,cash,2021/01/22,5:47:00 PM
914,914,11.96,paypal,2021/05/28,5:58:00 AM
915,915,18.52,voucher,2021/04/03,9:39:00 PM
916,916,1.09,paypal,2021/11/17,6:19:00 AM
917,917,37.83,card,2022/11/04,9:38:00 PM
920,920,42.16,paypal,2021/03/24,4:24:00 AM
923,923,38.58,voucher,2021/03/26,6:55:00 AM
924,924,75.72,card,2023/12/17,6:27:00 AM
925,925,24.05,voucher,2022/03/26,9:56:00 AM
926,926,78.58,paypal,2022/05/05,10:28:00 AM
927,927,10.07,voucher,2024/08/28,9:24:00 PM
928,928,39.25,paypal,2021/07/20,12:31:00 AM
929,929,18.3,voucher,2024/09/12,2:03:00 AM
930,930,74.56,cash,2023/10/15,1:18:00 PM
931,931,75.61,cash,2021/11/19,6:35:00 PM
932,932,68.67,paypal,2021/12/20,10:40:00 PM
933,933,67.36,card,2021/11/30,12:50:00 PM
934,934,26.57,cash,2022/03/17,2:56:00 AM
936,936,42.61,paypal,2022/02/14,5:25:00 PM
938,938,37.03,cash,2023/11/07,9:25:00 PM
939,939,44.65,cash,2023/08/30,2:09:00 AM
940,940,74.86,voucher,2024/07/20,9:52:00 PM
941,941,59.24,paypal,2024/06/18,4:01:00 PM
942,942,34.38,cash,2021/09/03,1:07:00 AM
943,943,41.25,card,2022/04/12,7:08:00 AM
945,945,17.69,card,2024/04/02,10:42:00 PM
946,946,5.82,paypal,2023/12/22,12:04:00 PM
948,948,68.64,voucher,2024/12/06,2:14:00 AM
949,949,71.2,voucher,2023/09/23,6:30:00 PM
950,950,31.34,card,2021/12/15,10:31:00 PM
954,954,37.54,cash,2021/12/15,11:04:00 PM
955,955,58.42,paypal,2021/11/02,4:31:00 PM
956,956,7.04,paypal,2021/11/20,11:52:00 AM
957,957,30.49,voucher,2024/07/13,12:45:00 PM
958,958,25.39,paypal,2023/01/19,6:55:00 PM
959,959,74.85,card,2022/03/04,9:20:00 AM
961,961,56.01,paypal,2022/03/08,8:14:00 PM
962,962,4.89,card,2024/03/12,3:31:00 AM
963,963,43.89,cash,2024/12/16,10:57:00 PM
964,964,71.18,cash,2023/06/09,3:13:00 PM
965,965,32.88,cash,2024/11/16,7:25:00 AM
966,966,69.61,paypal,2023/11/11,7:57:00 AM
967,967,30.9,cash,2021/06/22,8:31:00 AM
968,968,10.18,voucher,2021/06/26,12:01:00 PM
969,969,23.54,voucher,2024/03/28,8:11:00 PM
970,970,19.14,cash,2023/01/10,8:49:00 PM
972,972,19.78,paypal,2024/05/23,8:23:00 AM
973,973,28.52,card,2023/07/22,9:01:00 PM
975,975,48.24,paypal,2021/02/08,6:10:00 PM
976,976,54.51,paypal,2023/04/03,7:49:00 PM
977,977,32.87,card,2023/04/26,2:00:00 PM
979,979,40.24,card,2023/05/10,9:08:00 PM
980,980,79.01,card,2021/04/06,9:40:00 AM
982,982,56.12,cash,2024/08/21,1:06:00 PM
983,983,40.59,card,2024/01/01,9:13:00 PM
984,984,71.43,voucher,2022/12/22,6:38:00 PM
985,985,38.59,card,2024/06/01,11:01:00 AM
986,986,35.9,voucher,2024/08/15,3:44:00 AM
987,987,37.92,voucher,2024/12/14,8:26:00 PM
988,988,45.07,paypal,2022/08/15,6:25:00 AM
989,989,61.99,card,2024/05/10,2:10:00 AM
991,991,18.29,cash,2022/06/26,4:13:00 AM
992,992,46.23,paypal,2022/05/31,12:17:00 AM
993,993,45.41,cash,2021/04/14,6:14:00 AM
995,995,47.42,card,2023/01/26,10:08:00 PM
996,996,56.71,card,2023/08/12,5:29:00 AM
998,998,41.12,paypal,2023/09/04,4:00:00 PM
1000,1000,3.69,card,2023/09/19,8:53:00 AM
1001,1001,20.08,paypal,2023/10/13,1:42:00 AM
1003,1003,59.71,paypal,2024/07/27,2:14:00 AM
1004,1004,60.44,paypal,2021/10/07,4:51:00 PM
1007,1007,60.55,voucher,2023/01/03,7:46:00 PM
1009,1009,66.79,paypal,2021/10/09,4:38:00 AM
1010,1010,21.54,card,2022/05/23,2:28:00 PM
1011,1011,64.2,cash,2023/07/15,2:41:00 AM
1013,1013,37.2,cash,2021/06/29,9:32:00 AM
1015,1015,21.09,card,2021/07/23,11:22:00 PM
1016,1016,75.17,card,2023/01/31,6:13:00 AM
1017,1017,33.18,cash,2024/12/10,11:57:00 AM
1018,1018,54.09,paypal,2022/03/24,12:20:00 AM
1019,1019,7.17,cash,2024/03/25,5:21:00 AM
1021,1021,31.2,card,2021/02/26,2:02:00 PM
1024,1024,18.01,paypal,2021/08/15,4:19:00 PM
1026,1026,65.26,card,2022/05/18,1:31:00 AM
1027,1027,37.45,card,2024/03/25,11:45:00 PM
1028,1028,12.86,card,2022/10/30,10:39:00 PM
1029,1029,13.79,voucher,2023/08/03,3:55:00 AM
1030,1030,14.23,voucher,2022/05/31,2:31:00 AM
1031,1031,7.37,paypal,2022/11/21,8:18:00 PM
1032,1032,62.17,paypal,2021/05/25,9:13:00 PM
1033,1033,41.12,card,2023/05/08,6:12:00 AM
1034,1034,59.51,voucher,2021/10/30,3:35:00 AM
1035,1035,54.36,card,2022/02/23,11:10:00 AM
1036,1036,25,voucher,2022/03/15,2:08:00 AM
1038,1038,44.63,card,2021/06/21,8:47:00 PM
1039,1039,65.7,voucher,2021/06/17,8:41:00 PM
1040,1040,66.67,paypal,2021/02/14,6:20:00 PM
1041,1041,14.34,paypal,2022/03/08,4:53:00 AM
1042,1042,22.96,paypal,2023/10/18,9:43:00 PM
1043,1043,75.65,card,2021/12/12,6:46:00 AM
1044,1044,12.21,paypal,2022/08/25,12:22:00 AM
1045,1045,28.3,card,2022/11/07,9:44:00 PM
1046,1046,24.23,voucher,2023/01/25,1:02:00 AM
1048,1048,46.68,cash,2022/01/10,12:41:00 AM
1049,1049,58.37,card,2024/07/19,10:38:00 PM
1050,1050,26.01,card,2021/12/01,5:52:00 PM
1051,1051,73.27,cash,2023/04/06,11:02:00 PM
1052,1052,26.98,paypal,2021/05/28,11:07:00 PM
1053,1053,77.29,cash,2022/08/04,12:21:00 PM
1054,1054,18.6,voucher,2021/01/04,6:08:00 AM
1056,1056,70.6,voucher,2023/02/04,4:18:00 PM
1057,1057,12.55,cash,2024/02/04,1:19:00 PM
1058,1058,14.27,paypal,2024/04/26,4:41:00 AM
1059,1059,57.13,voucher,2022/08/22,6:12:00 AM
1060,1060,45.61,card,2021/04/28,6:54:00 AM
1062,1062,31.23,voucher,2023/11/19,7:12:00 PM
1063,1063,56.03,paypal,2022/10/16,2:41:00 PM
1064,1064,23.63,card,2024/10/24,10:57:00 AM
1065,1065,74.59,voucher,2023/05/11,7:26:00 AM
1066,1066,79.78,voucher,2021/04/26,7:21:00 AM
1068,1068,59.25,card,2022/08/24,7:08:00 AM
1069,1069,18.9,paypal,2021/08/23,9:33:00 PM
1070,1070,31.7,card,2021/04/22,6:24:00 AM
1071,1071,40.68,paypal,2022/10/06,6:58:00 AM
1073,1073,64.72,card,2024/07/13,4:42:00 PM
1074,1074,16.06,voucher,2023/12/19,3:25:00 PM
1075,1075,47.26,paypal,2022/06/20,7:57:00 AM
1076,1076,55.28,voucher,2023/01/14,6:07:00 PM
1077,1077,55.3,voucher,2024/05/30,1:14:00 AM
1078,1078,20.63,voucher,2021/11/23,6:14:00 PM
1079,1079,40.98,paypal,2024/09/14,7:29:00 PM
1080,1080,75.75,voucher,2022/03/31,10:52:00 PM
1081,1081,73.93,card,2024/06/05,7:46:00 AM
1083,1083,35.99,voucher,2024/03/13,6:06:00 AM
1085,1085,23.28,card,2024/01/06,3:23:00 AM
1086,1086,57.98,paypal,2021/01/10,1:40:00 AM
1088,1088,42.47,paypal,2022/10/18,3:07:00 AM
1089,1089,58.05,card,2021/12/26,12:24:00 PM
1090,1090,10.31,voucher,2023/11/30,8:38:00 PM
1091,1091,77.47,cash,2022/11/11,1:38:00 AM
1092,1092,40.8,cash,2024/10/19,6:16:00 AM
1093,1093,19.66,card,2023/02/05,12:06:00 PM
1094,1094,10.65,voucher,2023/12/21,12:46:00 PM
1095,1095,81.97,card,2021/05/26,11:08:00 AM
1096,1096,37.76,card,2023/09/30,3:53:00 AM
1097,1097,70.84,card,2021/04/10,12:52:00 PM
1098,1098,45.34,paypal,2022/09/07,7:35:00 AM
1099,1099,17.38,paypal,2021/11/08,10:31:00 AM
1100,1100,25.69,voucher,2024/06/30,11:59:00 AM
1101,1101,23.14,paypal,2022/08/26,7:48:00 AM
1103,1103,29.16,cash,2024/12/28,11:03:00 PM
1104,1104,6.92,voucher,2021/11/18,8:40:00 AM
1105,1105,30.64,paypal,2022/11/07,2:48:00 PM
1106,1106,34.79,card,2022/10/14,10:20:00 AM
1107,1107,62.77,voucher,2023/08/24,5:08:00 PM
1108,1108,43.7,cash,2024/07/05,11:30:00 AM
1111,1111,33.04,cash,2022/02/01,2:04:00 PM
1112,1112,57.88,paypal,2022/06/26,12:42:00 PM
1113,1113,40.81,cash,2022/05/28,11:15:00 PM
1115,1115,56.99,cash,2023/09/20,10:52:00 PM
1116,1116,15.14,card,2022/11/27,12:50:00 AM
1117,1117,78.11,card,2024/12/11,7:20:00 AM
1118,1118,44.29,card,2024/10/26,4:50:00 AM
1119,1119,8.36,card,2021/05/26,3:27:00 AM
1120,1120,54.34,cash,2021/06/25,7:40:00 AM
1121,1121,19.57,card,2022/07/08,11:18:00 AM
1122,1122,70.96,cash,2021/04/13,2:10:00 AM
1123,1123,49.77,voucher,2023/04/14,3:38:00 AM
1124,1124,54.61,card,2023/07/03,1:41:00 PM
1126,1126,55.24,card,2022/03/15,1:12:00 PM
1127,1127,63.04,cash,2023/05/20,6:03:00 AM
1128,1128,67.16,paypal,2023/05/02,10:37:00 AM
1130,1130,53.81,voucher,2023/01/15,3:41:00 AM
1131,1131,20.99,cash,2022/05/07,11:19:00 PM
1132,1132,27.69,cash,2023/03/16,12:12:00 PM
1133,1133,72.58,card,2023/04/26,5:23:00 PM
1134,1134,10.41,paypal,2023/01/04,2:55:00 AM
1135,1135,19.98,paypal,2024/09/05,8:04:00 PM
1136,1136,51.51,voucher,2024/11/30,12:01:00 AM
1137,1137,31.45,cash,2021/08/06,8:04:00 PM
1138,1138,70.51,card,2024/04/27,1:45:00 AM
1139,1139,34.23,voucher,2021/03/16,4:47:00 PM
1144,1144,17.01,cash,2021/03/05,6:16:00 AM
1145,1145,58.68,cash,2024/04/25,2:54:00 AM
1146,1146,0.94,voucher,2024/12/25,8:19:00 AM
1148,1148,65.28,card,2024/07/25,12:25:00 PM
1149,1149,31.91,paypal,2021/02/03,1:55:00 AM
1150,1150,58.6,voucher,2024/03/30,4:00:00 AM
1151,1151,42.4,voucher,2024/03/03,5:15:00 PM
1154,1154,6.57,voucher,2024/09/03,11:56:00 AM
1156,1156,45.18,card,2023/06/06,5:10:00 AM
1157,1157,15.29,voucher,2024/10/24,7:42:00 AM
1158,1158,16.77,card,2021/08/31,12:28:00 AM
1159,1159,60.94,paypal,2022/07/21,8:54:00 PM
1161,1161,59.05,cash,2021/03/03,5:58:00 AM
1162,1162,26.83,card,2022/04/18,2:44:00 PM
1163,1163,54.55,voucher,2023/05/20,4:06:00 AM
1164,1164,73.85,paypal,2021/06/27,11:34:00 PM
1165,1165,46.94,voucher,2022/05/13,1:58:00 PM
1166,1166,20.53,paypal,2021/01/21,12:36:00 AM
1167,1167,17.39,paypal,2023/07/14,3:09:00 PM
1168,1168,79.63,card,2021/01/06,1:06:00 PM
1169,1169,49.05,paypal,2023/12/22,9:41:00 PM
1170,1170,40.6,cash,2021/10/07,6:02:00 AM
1172,1172,30.27,cash,2022/10/11,1:19:00 PM
1173,1173,22.07,card,2021/08/02,12:35:00 AM
1174,1174,25.31,paypal,2024/04/26,10:53:00 AM
1175,1175,68.86,card,2024/01/21,2:01:00 AM
1176,1176,31.43,paypal,2021/11/26,1:06:00 PM
1177,1177,29.2,paypal,2024/12/15,1:04:00 PM
1178,1178,37.83,paypal,2023/05/17,9:25:00 AM
1179,1179,28.5,paypal,2023/01/07,11:38:00 PM
1180,1180,33.79,cash,2024/06/15,9:15:00 PM
1181,1181,55.21,voucher,2024/09/13,2:54:00 AM
1182,1182,62.21,paypal,2024/12/10,8:23:00 PM
1183,1183,13.13,voucher,2021/05/17,9:43:00 AM
1184,1184,72.42,card,2023/07/09,9:04:00 PM
1185,1185,27.84,paypal,2023/12/10,3:59:00 PM
1186,1186,65.85,voucher,2022/09/06,10:23:00 PM
1187,1187,36.19,paypal,2024/10/17,5:14:00 PM
1189,1189,68.5,cash,2023/08/26,12:51:00 AM
1190,1190,63.26,voucher,2023/02/10,1:16:00 PM
1191,1191,17.51,card,2024/02/27,6:43:00 PM
1192,1192,20.74,voucher,2024/04/16,4:23:00 AM
1193,1193,63.32,card,2023/06/08,2:51:00 AM
1194,1194,23.52,card,2022/09/08,11:44:00 PM
1195,1195,32.84,voucher,2021/06/27,8:58:00 AM
1196,1196,4.66,card,2021/03/09,6:34:00 PM
1198,1198,61.05,card,2023/09/21,9:01:00 AM
1200,1200,17.01,paypal,2023/02/27,10:33:00 PM
1202,1202,37.62,cash,2021/12/19,6:04:00 PM
1203,1203,22.23,voucher,2023/05/22,4:51:00 AM
1204,1204,62.49,card,2021/10/31,8:14:00 PM
1205,1205,12.46,voucher,2022/02/08,7:08:00 AM
1206,1206,31.83,card,2024/05/16,8:04:00 AM
1208,1208,17.19,paypal,2024/11/01,4:25:00 AM
1210,1210,38.26,card,2022/08/02,11:42:00 PM
1211,1211,20.73,cash,2023/05/03,8:52:00 PM
1212,1212,27.28,voucher,2023/11/02,1:48:00 AM
1214,1214,21.23,card,2022/10/10,1:11:00 AM
1215,1215,59.82,voucher,2022/05/02,1:50:00 PM
1216,1216,67.81,cash,2021/01/08,3:41:00 AM
1218,1218,8.79,card,2023/12/09,5:14:00 PM
1219,1219,65.56,paypal,2024/05/27,8:22:00 AM
1220,1220,71.28,cash,2022/12/22,1:20:00 AM
1221,1221,34.12,card,2024/11/26,6:41:00 PM
1222,1222,11.71,paypal,2021/12/20,3:10:00 AM
1224,1224,26.35,voucher,2022/10/18,3:28:00 AM
1225,1225,58.26,paypal,2021/07/26,3:38:00 AM
1226,1226,33.5,cash,2021/10/15,9:40:00 AM
1228,1228,39.47,card,2024/08/26,3:24:00 PM
1229,1229,43.36,paypal,2021/08/10,12:11:00 AM
1230,1230,68.39,voucher,2022/07/11,3:34:00 AM
1232,1232,15.48,voucher,2023/02/10,10:33:00 AM
1233,1233,54.88,cash,2022/03/31,12:12:00 PM
1234,1234,56.62,card,2024/11/12,9:56:00 PM
1235,1235,36.19,card,2023/10/31,10:45:00 PM
1236,1236,7.05,cash,2022/12/06,9:51:00 PM
1237,1237,54.97,cash,2021/06/17,6:47:00 AM
1238,1238,25.9,cash,2024/08/03,7:46:00 AM
1241,1241,24.73,card,2024/05/02,5:58:00 AM
1242,1242,73.04,voucher,2023/06/07,1:55:00 AM
1243,1243,44.18,cash,2023/08/19,6:57:00 PM
1245,1245,68.88,cash,2024/11/26,2:28:00 PM
1246,1246,57.76,cash,2021/09/27,4:04:00 AM
1247,1247,74.9,paypal,2023/05/14,7:55:00 PM
1248,1248,36.12,voucher,2022/03/30,5:56:00 AM
1249,1249,79.52,voucher,2022/04/08,2:45:00 PM
1250,1250,62.65,cash,2022/01/18,3:43:00 PM
1251,1251,61.77,card,2022/12/26,8:16:00 PM
1252,1252,41.27,card,2023/07/07,7:28:00 AM
1253,1253,30.87,cash,2024/08/14,6:37:00 PM
1254,1254,36.26,paypal,2024/11/22,11:09:00 PM
1255,1255,33.79,voucher,2023/01/22,8:40:00 AM
1256,1256,31.03,cash,2023/06/28,2:44:00 AM
1257,1257,59.67,voucher,2021/04/10,8:29:00 PM
